Time,,, HR, BR
4/4/2019,11:09:35,AM,106,8
4/4/2019,11:09:36,AM,106,8
4/4/2019,11:09:37,AM,101,8
4/4/2019,11:09:38,AM,97,8
4/4/2019,11:09:39,AM,93,8
4/4/2019,11:09:40,AM,88,8
4/4/2019,11:09:41,AM,86,8
4/4/2019,11:09:42,AM,89,8
4/4/2019,11:09:43,AM,91,8
4/4/2019,11:09:44,AM,94,8
4/4/2019,11:09:45,AM,96,8
4/4/2019,11:09:46,AM,96,8
4/4/2019,11:09:47,AM,94,8
4/4/2019,11:09:48,AM,93,8
4/4/2019,11:09:49,AM,94,8
4/4/2019,11:09:50,AM,95,8
4/4/2019,11:09:51,AM,93,8
4/4/2019,11:09:52,AM,88,8
4/4/2019,11:09:53,AM,84,8
4/4/2019,11:09:54,AM,83,8
4/4/2019,11:09:55,AM,86,8
4/4/2019,11:09:56,AM,91,8
4/4/2019,11:09:57,AM,95,8
4/4/2019,11:09:58,AM,97,8
4/4/2019,11:09:59,AM,97,8
4/4/2019,11:10:00,AM,97,8
4/4/2019,11:10:01,AM,97,7
4/4/2019,11:10:02,AM,95,7
4/4/2019,11:10:03,AM,95,7
4/4/2019,11:10:04,AM,95,7
4/4/2019,11:10:05,AM,96,7
4/4/2019,11:10:06,AM,97,7
4/4/2019,11:10:07,AM,98,7
4/4/2019,11:10:08,AM,96,7
4/4/2019,11:10:09,AM,93,7
4/4/2019,11:10:10,AM,90,7
4/4/2019,11:10:11,AM,89,7
4/4/2019,11:10:12,AM,89,7
4/4/2019,11:10:13,AM,91,7
4/4/2019,11:10:14,AM,94,7
4/4/2019,11:10:15,AM,98,7
4/4/2019,11:10:16,AM,102,7
4/4/2019,11:10:17,AM,104,7
4/4/2019,11:10:19,AM,106,8
4/4/2019,11:10:20,AM,108,8
4/4/2019,11:10:21,AM,108,8
4/4/2019,11:10:22,AM,108,8
4/4/2019,11:10:23,AM,108,9
4/4/2019,11:10:24,AM,106,9
4/4/2019,11:10:25,AM,106,10
4/4/2019,11:10:26,AM,106,10
4/4/2019,11:10:27,AM,107,11
4/4/2019,11:10:28,AM,107,11
4/4/2019,11:10:29,AM,105,12
4/4/2019,11:10:30,AM,101,12
4/4/2019,11:10:31,AM,98,13
4/4/2019,11:10:32,AM,94,13
4/4/2019,11:10:33,AM,92,13
4/4/2019,11:10:34,AM,94,13
4/4/2019,11:10:35,AM,97,13
4/4/2019,11:10:36,AM,98,13
4/4/2019,11:10:37,AM,98,14
4/4/2019,11:10:38,AM,97,14
4/4/2019,11:10:39,AM,99,14
4/4/2019,11:10:40,AM,101,14
4/4/2019,11:10:41,AM,103,15
4/4/2019,11:10:42,AM,104,15
4/4/2019,11:10:43,AM,104,15
4/4/2019,11:10:44,AM,105,15
4/4/2019,11:10:45,AM,107,15
4/4/2019,11:10:46,AM,108,15
4/4/2019,11:10:47,AM,109,15
4/4/2019,11:10:48,AM,106,15
4/4/2019,11:10:49,AM,102,15
4/4/2019,11:10:50,AM,99,15
4/4/2019,11:10:51,AM,95,16
4/4/2019,11:10:52,AM,92,16
4/4/2019,11:10:53,AM,82,15
4/4/2019,11:10:54,AM,78,15
4/4/2019,11:10:55,AM,80,15
4/4/2019,11:10:56,AM,83,15
4/4/2019,11:10:57,AM,86,15
4/4/2019,11:10:58,AM,89,15
4/4/2019,11:10:59,AM,90,16
4/4/2019,11:11:00,AM,88,16
4/4/2019,11:11:01,AM,87,16
4/4/2019,11:11:02,AM,85,16
4/4/2019,11:11:03,AM,85,16
4/4/2019,11:11:04,AM,84,16
4/4/2019,11:11:05,AM,84,16
4/4/2019,11:11:06,AM,85,16
4/4/2019,11:11:07,AM,86,16
4/4/2019,11:11:08,AM,89,16
4/4/2019,11:11:09,AM,90,16
4/4/2019,11:11:10,AM,92,16
4/4/2019,11:11:11,AM,93,16
4/4/2019,11:11:12,AM,93,16
4/4/2019,11:11:13,AM,92,17
4/4/2019,11:11:14,AM,89,17
4/4/2019,11:11:15,AM,87,17
4/4/2019,11:11:16,AM,89,17
4/4/2019,11:11:17,AM,92,17
4/4/2019,11:11:18,AM,94,17
4/4/2019,11:11:19,AM,95,18
4/4/2019,11:11:20,AM,97,18
4/4/2019,11:11:21,AM,97,17
4/4/2019,11:11:22,AM,98,17
4/4/2019,11:11:23,AM,98,17
4/4/2019,11:11:24,AM,99,17
4/4/2019,11:11:25,AM,100,17
4/4/2019,11:11:26,AM,99,17
4/4/2019,11:11:27,AM,98,16
4/4/2019,11:11:28,AM,97,16
4/4/2019,11:11:30,AM,99,16
4/4/2019,11:11:31,AM,98,16
4/4/2019,11:11:32,AM,98,16
4/4/2019,11:11:33,AM,100,15
4/4/2019,11:11:34,AM,102,15
4/4/2019,11:11:35,AM,105,15
4/4/2019,11:11:36,AM,106,15
4/4/2019,11:11:37,AM,103,15
4/4/2019,11:11:38,AM,99,15
4/4/2019,11:11:39,AM,93,14
4/4/2019,11:11:40,AM,90,14
4/4/2019,11:11:41,AM,89,14
4/4/2019,11:11:42,AM,88,14
4/4/2019,11:11:43,AM,89,14
4/4/2019,11:11:44,AM,90,14
4/4/2019,11:11:45,AM,91,14
4/4/2019,11:11:46,AM,93,14
4/4/2019,11:11:47,AM,95,15
4/4/2019,11:11:48,AM,98,15
4/4/2019,11:11:49,AM,99,15
4/4/2019,11:11:50,AM,97,15
