Time,,,HR,BR
3/22/2019,4:08:34,PM,78,15
3/22/2019,4:08:35,PM,80,15
3/22/2019,4:08:36,PM,79,15
3/22/2019,4:08:37,PM,79,15
3/22/2019,4:08:38,PM,79,15
3/22/2019,4:08:39,PM,82,15
3/22/2019,4:08:40,PM,84,15
3/22/2019,4:08:41,PM,83,15
3/22/2019,4:08:42,PM,81,15
3/22/2019,4:08:43,PM,83,15
3/22/2019,4:08:44,PM,81,15
3/22/2019,4:08:45,PM,78,15
3/22/2019,4:08:46,PM,76,15
3/22/2019,4:08:47,PM,79,15
3/22/2019,4:08:48,PM,80,15
3/22/2019,4:08:49,PM,81,15
3/22/2019,4:08:50,PM,81,15
3/22/2019,4:08:51,PM,84,15
3/22/2019,4:08:52,PM,87,15
3/22/2019,4:08:53,PM,84,15
3/22/2019,4:08:54,PM,81,15
3/22/2019,4:08:55,PM,80,15
3/22/2019,4:08:56,PM,81,15
3/22/2019,4:08:57,PM,80,15
3/22/2019,4:08:58,PM,79,15
3/22/2019,4:08:59,PM,83,15
3/22/2019,4:09:00,PM,85,15
3/22/2019,4:09:01,PM,84,15
3/22/2019,4:09:02,PM,83,15
3/22/2019,4:09:03,PM,85,15
3/22/2019,4:09:04,PM,83,15
3/22/2019,4:09:05,PM,80,15
3/22/2019,4:09:06,PM,79,15
3/22/2019,4:09:07,PM,81,15
3/22/2019,4:09:08,PM,81,15
3/22/2019,4:09:09,PM,80,15
3/22/2019,4:09:10,PM,79,15
3/22/2019,4:09:11,PM,81,15
3/22/2019,4:09:12,PM,81,15
3/22/2019,4:09:13,PM,81,15
3/22/2019,4:09:14,PM,82,15
3/22/2019,4:09:15,PM,85,15
3/22/2019,4:09:16,PM,86,15
3/22/2019,4:09:17,PM,84,15
3/22/2019,4:09:18,PM,84,15
3/22/2019,4:09:19,PM,83,15
3/22/2019,4:09:20,PM,79,15
3/22/2019,4:09:21,PM,76,15
3/22/2019,4:09:22,PM,75,15
3/22/2019,4:09:23,PM,75,15
3/22/2019,4:09:24,PM,75,15
3/22/2019,4:09:25,PM,77,15
3/22/2019,4:09:26,PM,83,15
3/22/2019,4:09:27,PM,85,15
